"client_id","age","job","marital","education","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","subscribe"
286,46,"entrepreneur","married","basic.9y","no","no","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
287,38,"technician","married","professional.course","no","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
290,24,"technician","single","professional.course","unknown","no","no","telephone","may","mon",4,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
293,55,"retired","divorced","professional.course","no","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
295,30,"admin.","single","high.school","no","no","no","telephone","may","tue",3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
296,36,"technician","divorced","professional.course","no","yes","no","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,0
297,42,"admin.","married","high.school","no","no","no","cellular","apr","fri",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.479,5099.1,0
299,30,"admin.","single","university.degree","no","no","no","cellular","apr","thu",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,0
300,32,"admin.","single","university.degree","unknown","no","no","cellular","aug","tue",5,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
301,46,"admin.","divorced","university.degree","no","unknown","unknown","cellular","nov","thu",2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
302,57,"management","divorced","university.degree","no","unknown","unknown","telephone","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
303,45,"entrepreneur","married","university.degree","unknown","no","no","telephone","jun","fri",4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
305,26,"admin.","single","high.school","no","no","yes","telephone","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.959,5228.1,0
306,54,"retired","married","high.school","unknown","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
308,35,"entrepreneur","single","university.degree","no","no","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
309,28,"entrepreneur","married","basic.9y","unknown","no","no","cellular","may","fri",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
310,52,"technician","married","basic.9y","unknown","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
312,29,"blue-collar","single","high.school","unknown","no","no","telephone","jun","mon",3,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
313,31,"entrepreneur","married","university.degree","no","no","no","telephone","nov","wed",2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
314,31,"services","single","high.school","no","no","no","cellular","may","wed",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,0
315,46,"blue-collar","married","basic.6y","unknown","no","yes","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
316,27,"technician","single","professional.course","no","no","no","cellular","may","thu",1,11,1,"success",-1.8,92.893,-46.2,1.266,5099.1,0
317,31,"blue-collar","married","basic.9y","no","yes","no","cellular","apr","thu",2,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1,0
318,39,"services","married","basic.9y","no","no","no","cellular","jul","wed",5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
319,29,"admin.","single","university.degree","no","no","no","cellular","jul","thu",14,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
321,30,"services","single","high.school","no","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
322,34,"technician","married","professional.course","no","yes","no","cellular","sep","wed",2,999,0,"nonexistent",-3.4,92.379,-29.8,0.813,5017.5,1
324,29,"management","married","university.degree","no","no","yes","cellular","aug","wed",2,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,0
326,56,"admin.","divorced","university.degree","no","yes","no","cellular","jul","tue",3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
327,55,"self-employed","married","basic.9y","no","yes","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,0
328,47,"blue-collar","divorced","basic.9y","no","yes","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
331,54,"technician","married","professional.course","no","yes","no","telephone","jun","tue",2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
332,29,"admin.","single","high.school","no","yes","no","telephone","may","mon",2,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,0
333,56,"technician","married","professional.course","no","no","no","cellular","nov","thu",2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
334,49,"management","married","university.degree","no","no","no","cellular","aug","mon",5,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
335,31,"blue-collar","single","high.school","no","no","no","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
336,48,"blue-collar","married","unknown","unknown","yes","yes","telephone","jun","tue",2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
337,57,"entrepreneur","married","high.school","no","no","no","cellular","nov","thu",2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
338,27,"technician","married","university.degree","no","no","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
341,48,"technician","married","professional.course","no","yes","yes","cellular","apr","thu",1,999,1,"failure",-1.8,93.075,-47.1,1.365,5099.1,1
346,40,"technician","married","basic.6y","unknown","yes","no","cellular","nov","tue",3,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
347,34,"admin.","married","high.school","unknown","yes","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
348,38,"blue-collar","married","basic.6y","no","no","no","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
349,35,"admin.","single","high.school","no","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
352,54,"unemployed","married","basic.9y","no","no","no","telephone","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.27,5099.1,0
353,53,"admin.","married","university.degree","unknown","no","yes","cellular","jul","wed",3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
354,48,"technician","divorced","professional.course","no","no","no","telephone","jun","mon",5,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
355,28,"technician","single","university.degree","no","yes","yes","cellular","mar","mon",1,999,0,"nonexistent",-1.8,92.843,-50,1.811,5099.1,0
358,41,"admin.","married","university.degree","no","no","no","cellular","apr","fri",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,1
359,31,"self-employed","married","university.degree","no","no","no","cellular","aug","tue",5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
360,37,"self-employed","single","university.degree","unknown","yes","no","telephone","may","thu",5,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
361,51,"technician","married","professional.course","no","yes","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
363,57,"technician","married","professional.course","no","yes","no","cellular","nov","fri",2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
364,35,"technician","single","professional.course","no","no","no","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,0
365,40,"services","single","high.school","no","no","no","telephone","jun","tue",4,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
367,58,"technician","married","basic.9y","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
368,37,"unemployed","married","university.degree","unknown","unknown","unknown","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
369,47,"admin.","married","unknown","no","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
370,38,"technician","married","high.school","no","yes","no","cellular","jul","tue",8,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,1
372,43,"entrepreneur","married","basic.4y","no","yes","no","cellular","nov","tue",4,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
373,56,"technician","divorced","university.degree","unknown","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
374,30,"admin.","married","university.degree","no","no","yes","cellular","aug","tue",3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
375,31,"management","single","university.degree","no","no","no","cellular","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,0
376,49,"retired","married","high.school","no","yes","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
377,31,"technician","single","university.degree","unknown","yes","no","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,1
378,33,"blue-collar","married","basic.9y","unknown","no","yes","cellular","apr","mon",2,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,0
379,30,"management","married","university.degree","no","unknown","unknown","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
380,45,"admin.","married","high.school","no","yes","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
381,32,"admin.","married","university.degree","unknown","yes","no","cellular","aug","fri",2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
382,40,"technician","married","professional.course","no","yes","no","telephone","nov","tue",4,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
383,39,"services","divorced","basic.6y","no","no","no","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
384,51,"admin.","married","university.degree","no","no","yes","cellular","jul","fri",4,999,0,"nonexistent",-1.7,94.215,-40.3,0.861,4991.6,0
386,36,"technician","married","professional.course","no","no","no","telephone","may","wed",4,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
387,27,"admin.","married","high.school","unknown","no","no","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
388,43,"technician","married","basic.9y","unknown","no","yes","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
390,35,"admin.","single","high.school","no","yes","no","telephone","may","wed",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
391,45,"blue-collar","married","basic.6y","unknown","yes","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,0
392,59,"management","married","university.degree","no","no","yes","cellular","aug","mon",3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
393,41,"entrepreneur","divorced","unknown","no","no","no","telephone","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
394,41,"technician","married","professional.course","no","yes","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
395,31,"management","married","university.degree","no","yes","yes","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
396,41,"retired","single","basic.4y","no","yes","no","cellular","oct","fri",1,999,0,"nonexistent",-1.1,94.601,-49.5,0.942,4963.6,0
397,29,"entrepreneur","married","basic.4y","unknown","yes","no","telephone","may","mon",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
398,34,"technician","divorced","university.degree","no","yes","yes","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,1
399,36,"blue-collar","married","basic.9y","no","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
400,38,"blue-collar","married","high.school","no","no","no","telephone","jun","mon",3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
401,55,"blue-collar","married","basic.9y","unknown","yes","no","telephone","jun","tue",6,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,0
402,48,"blue-collar","single","basic.4y","no","yes","no","cellular","may","tue",1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,1
404,58,"management","married","university.degree","no","yes","no","cellular","nov","wed",2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
405,31,"admin.","married","university.degree","no","yes","no","cellular","aug","fri",3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
406,56,"admin.","married","university.degree","no","yes","yes","cellular","nov","tue",2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
407,27,"student","single","high.school","no","yes","no","cellular","dec","tue",1,999,0,"nonexistent",-3,92.713,-33,0.708,5023.5,0
409,51,"admin.","married","high.school","no","no","yes","cellular","nov","tue",1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,0
410,57,"admin.","married","high.school","unknown","yes","no","cellular","may","thu",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
411,49,"admin.","divorced","high.school","no","yes","no","cellular","may","tue",4,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,0
412,30,"admin.","single","university.degree","no","yes","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
413,32,"admin.","single","high.school","no","unknown","unknown","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
414,50,"admin.","married","high.school","no","yes","no","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
415,29,"blue-collar","married","basic.9y","no","yes","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
417,25,"student","single","high.school","no","yes","yes","cellular","apr","wed",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.415,5099.1,1
418,34,"admin.","married","university.degree","no","no","yes","cellular","sep","wed",3,999,0,"nonexistent",-1.1,94.199,-37.5,0.886,4963.6,1
419,45,"admin.","married","high.school","no","no","no","cellular","apr","fri",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
421,49,"technician","married","university.degree","no","yes","no","cellular","aug","wed",2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
422,58,"blue-collar","married","high.school","no","yes","no","telephone","may","wed",12,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
424,46,"admin.","married","university.degree","no","no","no","telephone","may","thu",3,999,0,"nonexistent",-1.8,93.876,-40,0.692,5008.7,1
427,44,"blue-collar","single","basic.4y","no","yes","no","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
429,54,"blue-collar","married","basic.4y","no","no","no","cellular","jul","mon",5,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
430,50,"housemaid","married","unknown","no","yes","no","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
432,32,"technician","divorced","university.degree","no","yes","no","cellular","jun","mon",2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
433,53,"technician","married","professional.course","no","yes","no","telephone","may","wed",6,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
436,37,"blue-collar","single","professional.course","no","no","no","cellular","aug","tue",11,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
437,31,"admin.","single","university.degree","no","no","no","cellular","aug","thu",2,999,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2,0
438,26,"admin.","married","high.school","unknown","no","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
441,47,"technician","divorced","high.school","no","yes","no","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
442,54,"technician","married","professional.course","unknown","yes","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,1
443,31,"blue-collar","married","basic.9y","no","no","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
445,33,"services","married","professional.course","no","no","no","cellular","jul","wed",7,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,1
446,48,"admin.","married","unknown","unknown","no","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
447,34,"housemaid","divorced","basic.6y","no","no","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
448,50,"management","married","high.school","unknown","yes","no","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
449,46,"entrepreneur","divorced","high.school","no","yes","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
450,52,"self-employed","married","university.degree","no","yes","no","cellular","jun","mon",1,3,1,"success",-2.9,92.963,-40.8,1.26,5076.2,1
451,25,"admin.","single","university.degree","no","no","no","cellular","may","mon",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
452,42,"blue-collar","married","basic.6y","unknown","no","no","cellular","nov","tue",2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
453,30,"admin.","single","high.school","no","unknown","unknown","cellular","nov","tue",2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
454,35,"entrepreneur","married","university.degree","no","yes","no","telephone","jul","wed",3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
